"mz","count","freq","mean","max","nz","mz_curated","is_known","is_on_tissue","metabolite_name","metabolite_adduct","metabolite_score","metabolite_hmdb","off_tissue_flagged","in_8772_set"
140.012505664624,57456,0.616934773027766,1.21888601602566,19.5124218958853,55993,140.012505664624,TRUE,TRUE,"Phosphoethanolamine","[M-H]-",75.4,"HMDB0000224",FALSE,TRUE
142.051060976071,47227,0.459585720581754,0.345082081845137,5.36989992569083,41712,142.051060976071,TRUE,FALSE,"Aminoadipic acid","[M-H2O-H]-",96.7,"HMDB0000510",TRUE,TRUE
143.048279550872,22077,0.203657999118554,0.128283591583507,3.57487254414325,18484,143.048279550872,TRUE,FALSE,"Serylglycine","[M-H2O-H]-",27.9,"HMDB0029039",FALSE,TRUE
145.062514712631,87782,0.959486557955046,3.08169496959239,14.2138571701657,87083,145.062514712631,TRUE,FALSE,"Glutamine","[M-H]-",77.6,"HMDB0000641",TRUE,TRUE
146.04691562719,90929,0.997047157338034,7.66994576267965,62.7519253715153,90492,146.04691562719,TRUE,FALSE,"Glutamic acid","[M-H]-",64.6,"HMDB0000148",FALSE,TRUE
149.996361266977,5094,0.104164830321728,0.0634336556534436,2.61251780014337,9454,149.996361266977,TRUE,FALSE,"Phosphonopropionic acid","[M-H2O-H]-",93.5,"HMDB0000370",FALSE,TRUE
150.981057155016,35713,0.362406346408109,0.361344242657178,7.89594816341987,32892,150.981057155016,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
151.025589591708,17930,0.196165711767298,0.176639842826038,5.10474939870428,17804,151.025589591708,TRUE,FALSE,"Xanthine","[M-H]-",81.5,"HMDB0000292",FALSE,TRUE
152.996390981494,89650,0.985202732481269,6.59405064362484,63.4652463486453,89417,152.996390981494,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
153.019805022368,88437,0.956621859850154,1.96173246051997,19.4388573755709,86823,153.019805022368,TRUE,FALSE,"Dihydroxybenzoic acid","[M-H]-",84.6,"HMDB0029666",FALSE,TRUE
154.05314025662,71000,0.754319083296606,1.39310664873118,22.2160065224398,68462,154.05314025662,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
154.061129109229,55931,0.577357866901719,0.830020381057748,10.6226766379897,52401,154.061129109229,TRUE,FALSE,"Histidine","[M-H]-",65.2,"HMDB0000177",TRUE,TRUE
155.083163267336,20295,0.180123402379903,0.116145581973044,5.4824621003015,16348,155.083163267336,TRUE,FALSE,"Acetylornithine","[M-H2O-H]-",81.9,"HMDB0003357",FALSE,TRUE
158.925780142492,4842,0.044821507271926,0.0275158518114436,3.24600723612205,4068,158.925780142492,TRUE,FALSE,"Pyrophosphate","[M-H2O-H]-",87.5,"HMDB0000250",FALSE,FALSE
160.061125719176,82743,0.811866460996034,1.04242959690789,5.62033669400507,73685,160.061125719176,TRUE,FALSE,"Aminoadipic acid","[M-H]-",87.3,"HMDB0000510",TRUE,TRUE
163.017504772944,38824,0.386557955046276,0.399250440135259,9.51403132263502,35084,163.017504772944,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
165.032223290098,28686,0.303261348611723,0.278609102972622,6.23539559504679,27524,165.032223290098,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
166.973772200931,500,0.0106765094755399,0.00603334244813441,2.0639139219794,969,166.973772200931,TRUE,FALSE,"Phosphoenolpyruvic acid","[M-H]-",60.3,"HMDB0000263",FALSE,FALSE
167.022479682469,13697,0.137009695901278,0.0893686531807839,3.94344279577805,12435,167.022479682469,TRUE,FALSE,"Uric acid","[M-H]-",57.6,"HMDB0000289",FALSE,TRUE
167.108350993815,12744,0.128360511238431,0.0963872035392814,5.63793770139635,11650,167.108350993815,TRUE,FALSE,"Oxodecanoic acid","[M-H2O-H]-",82.1,"HMDB0010724",FALSE,TRUE
168.007304162926,32150,0.334883208461877,0.274971824469248,5.53349447178621,30394,168.007304162926,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
168.043312599811,90545,0.973578669017188,4.31789988128659,41.5149129547829,88362,168.043312599811,TRUE,TRUE,"Leucine","[M+K-2H]-",97.7,"HMDB0000687",FALSE,TRUE
169.09866661342,8070,0.078140149845747,0.0475758133272737,3.0005775372435,7092,169.09866661342,TRUE,FALSE,"Glycylleucine","[M-H2O-H]-",87.7,"HMDB0000759",FALSE,TRUE
171.00680953835,88997,0.974955927721463,3.97355209589165,18.2773881546745,88487,171.00680953835,TRUE,FALSE,"Glycerol phosphate","[M-H]-",88,"HMDB0000126",TRUE,TRUE
171.079757491996,90293,0.955398854120758,1.96235747762338,12.2218598120747,86712,171.079757491996,TRUE,FALSE,"Glycylproline","[M-H]-",34.5,"HMDB0000721",FALSE,TRUE
171.103141789247,67598,0.749988981930366,1.20081680082865,17.1743644138977,68069,171.103141789247,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
173.01159146604,21218,0.180553107095637,0.10599220904402,3.25855971957317,16387,173.01159146604,TRUE,FALSE,"Aconitate","[M-H]-",29.8,"HMDB0000072",FALSE,TRUE
175.027774747981,53682,0.535356985456148,0.408338378301655,3.33267289050082,48589,175.027774747981,TRUE,FALSE,"Ascorbic acid","[M-H]-",15.3,"HMDB0000044",TRUE,TRUE
176.936083152136,1088,0.0100484795063905,0.00564367827058257,2.04736829787732,912,176.936083152136,TRUE,FALSE,"Pyrophosphate","[M-H]-",96.2,"HMDB0000250",FALSE,FALSE
177.042446509484,21075,0.269468929043632,0.190603492141358,3.74354684776641,24457,177.042446509484,TRUE,FALSE,"Gulonolactone","[M-H]-",43.9,"HMDB0003466",FALSE,TRUE
179.012031150747,53555,0.565744821507272,0.779418099622316,12.3652551138422,51347,179.012031150747,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
179.0351690683,23801,0.234861172322609,0.154168561149321,4.39095995930528,21316,179.0351690683,TRUE,FALSE,"Hydroxyphenylpyruvate","[M-H]-",94.8,"HMDB0000707",FALSE,TRUE
179.045958769304,29362,0.329054649625386,0.353899261465069,4.6554648423294,29865,179.045958769304,TRUE,FALSE,"Nicotinuric acid","[M-H]-",92.8,"HMDB0003269",TRUE,TRUE
180.043936264631,64084,0.653580872631115,1.7926227769047,27.547321566673,59319,180.043936264631,TRUE,TRUE,"Indoleacetaldehyde","[M+Na-2H]-",76.3,"HMDB0001190",FALSE,TRUE
180.991258462327,42998,0.449482150727193,0.610069053267743,8.90508227452614,40795,180.991258462327,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
184.985034998875,11895,0.117188188629352,0.0787949196314796,40.2039477261605,10636,184.985034998875,TRUE,FALSE,"Phosphoglyceric acid","[M-H]-",83,"HMDB0000362",FALSE,TRUE
187.075675365776,32604,0.421430145438519,0.842810791986714,9.99926037411309,38249,187.075675365776,TRUE,FALSE,"Acetylglutamine","[M-H]-",13.3,"HMDB0006029",TRUE,TRUE
191.021703783228,38030,0.377842661965624,0.309650588010677,11.6591172232264,34293,191.021703783228,TRUE,FALSE,"Citrate","[M-H]-",48.2,"HMDB0000094",TRUE,TRUE
