"sid","instance","key","apical_class","zone","zone_um","surf","abs","mtic","citdha","dha_sn","dha_abs"
"AO_20h_sl4A_sec5b",2,"AO_20h_sl4A_sec5b 2","mixed",6,250,0.563207907225841,9.62843887693759e-06,6.70347698130507e-06,6.46622015344917e-07,0.0176079716892923,0.183353937659291
"AO_20h_sl4A_sec5b",2,"AO_20h_sl4A_sec5b 2","mixed",7,500,0.46027234633287,7.86868241115376e-06,4.32327519931461e-06,5.28441146466274e-07,0.0183011092039893,0.190571662386572
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",1,10,0.445728886029457,9.25170323232324e-06,2.09652032945752e-06,6.8917003520674e-07,0.293903325152599,2.6638268409162
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",2,20,0.801115690362746,1.66282349075848e-05,5.19827265589242e-06,1.23865638022724e-06,0.213799509510887,1.93779662654076
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",3,50,0.602857080374393,1.25131104892316e-05,5.0215335635932e-06,9.32116020137846e-07,0.142527509427261,1.29181459578296
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",4,80,0.456596494250206,9.47727507488244e-06,4.16997411592803e-06,7.05973141702314e-07,0.11332231157714,1.02710990117964
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",5,160,0.381197966755461,7.91227710773377e-06,3.8419701818569e-06,5.89394639664967e-07,0.0877850154551394,0.795649658874149
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",6,250,0,0,0,0,0.0710360988052003,0.643843912187851
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",1,10,3.19928426525581,1.49191731075642e-05,3.84999196992743e-06,8.62290945711989e-07,0.124392512527685,1.90760254820881
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",2,20,3.43149486438075,1.60020372229476e-05,5.47979442406055e-06,9.24877787180977e-07,0.0861733006164103,1.32149760868317
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",3,50,1.59813907010689,7.45257734544569e-06,3.1385863766968e-06,4.30740358119305e-07,0.0378603579434426,0.580601788816946
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",4,80,1.89506155536565,8.83721140413552e-06,6.05191680787614e-06,5.10768748655731e-07,0.0119299726945555,0.182950290574205
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",5,160,1.22799085817351,5.7264708818027e-06,3.75529866052446e-06,3.30975715387219e-07,0.0146489094850128,0.224646134194542
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",6,250,1.45174724890374,6.76991061720898e-06,3.02669689819014e-06,3.91283926153992e-07,0.0551235004088169,0.845338097199739
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",1,10,0.0925877674538602,3.68799272762141e-06,9.99632636400959e-07,2.10239995697638e-07,0.162705526277588,2.25308055824327
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",2,20,0.310377891974177,1.23630954703132e-05,4.49949573181403e-06,7.04778271123249e-07,0.124673100079073,1.72642284715543
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",3,50,0.387200222849495,1.54231130663556e-05,7.0361893700971e-06,8.79219527855766e-07,0.0695019654862223,0.962435209050871
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",4,80,0.189026829629078,7.5293917562574e-06,4.10391752734991e-06,4.2922516592443e-07,0.0531164980294234,0.735535858984193
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",5,160,0.162227831334196,6.46192341203667e-06,3.47313226178348e-06,3.68372404904731e-07,0.052717558283491,0.730011502153575
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",6,250,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",1,10,0.340820684124617,1.33899693217883e-05,3.8314127846411e-06,8.16621127345324e-07,0.23885855642645,2.91049442416519
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",2,20,0.566368294052042,2.22511556235759e-05,6.84691045193805e-06,1.35704297398897e-06,0.138333971774002,1.68560113376066
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",3,50,0.438771750812636,1.72382151562737e-05,6.01153213911946e-06,1.05131612747096e-06,0.122668852532046,1.4947214646807
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",4,80,0.367319252245618,1.4431030004836e-05,5.0507735432071e-06,8.80112844779049e-07,0.131062357204281,1.59699642151385
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",5,160,0.224615787137108,8.82457737763218e-06,3.31150582653548e-06,5.38189158861013e-07,0.0882898029563647,1.07581232617166
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",6,250,0.191601303623091,7.52752311414817e-06,4.33725994124516e-06,4.59085025802931e-07,0.0605428028215834,0.737714791011935
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",7,500,0.391495187640088,1.53808404134646e-05,1.02024622323656e-05,9.38039433557449e-07,0.0265641182745812,0.323684105261853
